Source,Site,Date,Month,Year,Parameter,Value,Units,Total Depth,Sample Depth
AOML,62,Jun-00,6,2000,SiO2,3.5,umol/L,,0
AOML,61,Jun-00,6,2000,SiO2,1.98,umol/L,,0
AOML,60,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,59,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,58,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,57,Jun-00,6,2000,SiO2,1.59,umol/L,,0
AOML,56,Jun-00,6,2000,SiO2,5.85,umol/L,,0
AOML,55,Jun-00,6,2000,SiO2,13.42,umol/L,,0
AOML,54,Jun-00,6,2000,SiO2,22.76,umol/L,,0
AOML,53,Jun-00,6,2000,SiO2,43.4,umol/L,,0
AOML,52,Jun-00,6,2000,SiO2,28.19,umol/L,,0
AOML,51,Jun-00,6,2000,SiO2,4.86,umol/L,,0
AOML,50,Jun-00,6,2000,SiO2,3.65,umol/L,,0
AOML,49,Jun-00,6,2000,SiO2,43.72,umol/L,,0
AOML,48,Jun-00,6,2000,SiO2,25.24,umol/L,,0
AOML,47,Jun-00,6,2000,SiO2,14.24,umol/L,,0
AOML,46,Jun-00,6,2000,SiO2,4.72,umol/L,,0
AOML,45,Jun-00,6,2000,SiO2,9.43,umol/L,,0
AOML,44,Jun-00,6,2000,SiO2,2.91,umol/L,,0
AOML,43,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,42,Jun-00,6,2000,SiO2,0.63,umol/L,,0
AOML,41,Jun-00,6,2000,SiO2,4.35,umol/L,,0
AOML,40,Jun-00,6,2000,SiO2,24.26,umol/L,,0
AOML,39,Jun-00,6,2000,SiO2,29.76,umol/L,,0
AOML,34,Jun-00,6,2000,SiO2,4.49,umol/L,,0
AOML,33,Jun-00,6,2000,SiO2,4.67,umol/L,,0
AOML,32,Jun-00,6,2000,SiO2,2.34,umol/L,,0
AOML,31,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,30,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,22.5,Jun-00,6,2000,SiO2,0.55,umol/L,,0
AOML,22,Jun-00,6,2000,SiO2,0.5,umol/L,,0
AOML,23,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,24,Jun-00,6,2000,SiO2,1.35,umol/L,,0
AOML,19,Jun-00,6,2000,SiO2,0.83,umol/L,,0
AOML,20,Jun-00,6,2000,SiO2,1.19,umol/L,,0
AOML,21,Jun-00,6,2000,SiO2,0.59,umol/L,,0
AOML,21.5,Jun-00,6,2000,SiO2,1,umol/L,,0
AOML,18,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,17,Jun-00,6,2000,SiO2,1.61,umol/L,,0
AOML,16,Jun-00,6,2000,SiO2,5.76,umol/L,,0
AOML,13,Jun-00,6,2000,SiO2,7.36,umol/L,,0
AOML,14,Jun-00,6,2000,SiO2,4.72,umol/L,,0
AOML,15,Jun-00,6,2000,SiO2,1.21,umol/L,,0
AOML,15.5,Jun-00,6,2000,SiO2,0.85,umol/L,,0
AOML,12,Jun-00,6,2000,SiO2,1.37,umol/L,,0
AOML,11,Jun-00,6,2000,SiO2,0.82,umol/L,,0
AOML,10,Jun-00,6,2000,SiO2,1.79,umol/L,,0
AOML,7,Jun-00,6,2000,SiO2,1.34,umol/L,,0
AOML,8,Jun-00,6,2000,SiO2,0.63,umol/L,,0
AOML,9,Jun-00,6,2000,SiO2,1.03,umol/L,,0
AOML,9.5,Jun-00,6,2000,SiO2,1.03,umol/L,,0
AOML,4,Jun-00,6,2000,SiO2,0.65,umol/L,,0
AOML,5,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,5.5,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,6,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,6.5,Jun-00,6,2000,SiO2,0,umol/L,,0
AOML,3,Jun-00,6,2000,SiO2,0.21,umol/L,,0
AOML,2,Jun-00,6,2000,SiO2,1.18,umol/L,,0
AOML,1,Jun-00,6,2000,SiO2,2.4,umol/L,,0
AOML,70,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,69,Aug-00,8,2000,SiO2,2.91,umol/L,,0
AOML,68,Aug-00,8,2000,SiO2,0.7,umol/L,,0
AOML,67,Aug-00,8,2000,SiO2,6.08,umol/L,,0
AOML,66,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,65,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,63,Aug-00,8,2000,SiO2,15.34,umol/L,,0
AOML,62,Aug-00,8,2000,SiO2,1.47,umol/L,,0
AOML,61,Aug-00,8,2000,SiO2,0.33,umol/L,,0
AOML,60,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,59,Aug-00,8,2000,SiO2,1.71,umol/L,,0
AOML,58,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,57,Aug-00,8,2000,SiO2,21.59,umol/L,,0
AOML,56,Aug-00,8,2000,SiO2,19.12,umol/L,,0
AOML,55,Aug-00,8,2000,SiO2,17.58,umol/L,,0
AOML,54,Aug-00,8,2000,SiO2,8.42,umol/L,,0
AOML,53,Aug-00,8,2000,SiO2,27.41,umol/L,,0
AOML,52,Aug-00,8,2000,SiO2,19.55,umol/L,,0
AOML,51,Aug-00,8,2000,SiO2,6.62,umol/L,,0
AOML,50,Aug-00,8,2000,SiO2,0.17,umol/L,,0
AOML,49,Aug-00,8,2000,SiO2,27.47,umol/L,,0
AOML,48,Aug-00,8,2000,SiO2,21.66,umol/L,,0
AOML,47,Aug-00,8,2000,SiO2,19.82,umol/L,,0
AOML,46,Aug-00,8,2000,SiO2,18.72,umol/L,,0
AOML,45,Aug-00,8,2000,SiO2,5.68,umol/L,,0
AOML,39,Aug-00,8,2000,SiO2,81.76,umol/L,,0
AOML,40,Aug-00,8,2000,SiO2,48.34,umol/L,,0
AOML,41,Aug-00,8,2000,SiO2,20.42,umol/L,,0
AOML,42,Aug-00,8,2000,SiO2,9.09,umol/L,,0
AOML,43,Aug-00,8,2000,SiO2,2.37,umol/L,,0
AOML,34,Aug-00,8,2000,SiO2,16.22,umol/L,,0
AOML,33,Aug-00,8,2000,SiO2,13.81,umol/L,,0
AOML,32,Aug-00,8,2000,SiO2,14.35,umol/L,,0
AOML,31,Aug-00,8,2000,SiO2,1.97,umol/L,,0
AOML,30.5,Aug-00,8,2000,SiO2,0.35,umol/L,,0
AOML,30,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,22,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,23,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,24,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,19,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,21,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,18,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,16,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,13,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,15,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,12,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,10,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,7,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,9,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,6.5,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,6,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,5.5,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,5,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,4,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,3,Aug-00,8,2000,SiO2,0,umol/L,,0
AOML,1,Aug-00,8,2000,SiO2,1.28,umol/L,,0
AOML,70,Oct-00,10,2000,SiO2,1.15,umol/L,,0
AOML,69,Oct-00,10,2000,SiO2,0.56,umol/L,,0
AOML,68,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,67,Oct-00,10,2000,SiO2,15.3,umol/L,,0
AOML,66,Oct-00,10,2000,SiO2,25.11,umol/L,,0
AOML,65,Oct-00,10,2000,SiO2,12.65,umol/L,,0
AOML,64,Oct-00,10,2000,SiO2,12.54,umol/L,,0
AOML,63,Oct-00,10,2000,SiO2,14.13,umol/L,,0
AOML,62,Oct-00,10,2000,SiO2,6.37,umol/L,,0
AOML,61,Oct-00,10,2000,SiO2,4.5,umol/L,,0
AOML,60,Oct-00,10,2000,SiO2,4.25,umol/L,,0
AOML,59,Oct-00,10,2000,SiO2,4.22,umol/L,,0
AOML,58,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,57,Oct-00,10,2000,SiO2,17.17,umol/L,,0
AOML,56,Oct-00,10,2000,SiO2,16,umol/L,,0
AOML,55,Oct-00,10,2000,SiO2,8.63,umol/L,,0
AOML,54,Oct-00,10,2000,SiO2,15.51,umol/L,,0
AOML,53,Oct-00,10,2000,SiO2,13.74,umol/L,,0
AOML,52,Oct-00,10,2000,SiO2,15.16,umol/L,,0
AOML,51,Oct-00,10,2000,SiO2,12.79,umol/L,,0
AOML,50,Oct-00,10,2000,SiO2,7.29,umol/L,,0
AOML,49,Oct-00,10,2000,SiO2,23.1,umol/L,,0
AOML,48,Oct-00,10,2000,SiO2,22.99,umol/L,,0
AOML,47,Oct-00,10,2000,SiO2,18.68,umol/L,,0
AOML,46,Oct-00,10,2000,SiO2,5.56,umol/L,,0
AOML,45,Oct-00,10,2000,SiO2,0.33,umol/L,,0
AOML,44,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,43,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,42,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,41,Oct-00,10,2000,SiO2,4.3,umol/L,,0
AOML,40,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,39,Oct-00,10,2000,SiO2,14.9,umol/L,,0
AOML,34,Oct-00,10,2000,SiO2,0.08,umol/L,,0
AOML,33,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,32,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,31,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,30.5,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,30,Oct-00,10,2000,SiO2,2.32,umol/L,,0
AOML,22.5,Oct-00,10,2000,SiO2,0.95,umol/L,,0
AOML,22,Oct-00,10,2000,SiO2,1.1,umol/L,,0
AOML,23,Oct-00,10,2000,SiO2,1.36,umol/L,,0
AOML,24,Oct-00,10,2000,SiO2,2.12,umol/L,,0
AOML,19,Oct-00,10,2000,SiO2,1.02,umol/L,,0
AOML,20,Oct-00,10,2000,SiO2,0.87,umol/L,,0
AOML,21,Oct-00,10,2000,SiO2,1.1,umol/L,,0
AOML,21.5,Oct-00,10,2000,SiO2,1.06,umol/L,,0
AOML,18,Oct-00,10,2000,SiO2,0.87,umol/L,,0
AOML,17,Oct-00,10,2000,SiO2,1.21,umol/L,,0
AOML,16,Oct-00,10,2000,SiO2,1.33,umol/L,,0
AOML,13,Oct-00,10,2000,SiO2,1.48,umol/L,,0
AOML,14,Oct-00,10,2000,SiO2,1.55,umol/L,,0
AOML,15,Oct-00,10,2000,SiO2,1.32,umol/L,,0
AOML,15.5,Oct-00,10,2000,SiO2,0.83,umol/L,,0
AOML,12,Oct-00,10,2000,SiO2,1.12,umol/L,,0
AOML,11,Oct-00,10,2000,SiO2,0.99,umol/L,,0
AOML,10,Oct-00,10,2000,SiO2,1.29,umol/L,,0
AOML,7,Oct-00,10,2000,SiO2,0.99,umol/L,,0
AOML,8,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,9,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,9.5,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,4,Oct-00,10,2000,SiO2,0.33,umol/L,,0
AOML,5,Oct-00,10,2000,SiO2,0.73,umol/L,,0
AOML,5.5,Oct-00,10,2000,SiO2,0.66,umol/L,,0
AOML,6,Oct-00,10,2000,SiO2,0,umol/L,,0
AOML,68,Dec-00,12,2000,SiO2,5.29,umol/L,,0
AOML,69,Dec-00,12,2000,SiO2,7.55,umol/L,,0
AOML,70,Dec-00,12,2000,SiO2,11.33,umol/L,,0
AOML,67,Dec-00,12,2000,SiO2,20.23,umol/L,,0
AOML,66,Dec-00,12,2000,SiO2,27.07,umol/L,,0
AOML,65,Dec-00,12,2000,SiO2,27.7,umol/L,,0
AOML,64,Dec-00,12,2000,SiO2,30.8,umol/L,,0
AOML,63,Dec-00,12,2000,SiO2,26.97,umol/L,,0
AOML,62,Dec-00,12,2000,SiO2,21.26,umol/L,,0
AOML,61,Dec-00,12,2000,SiO2,10.6,umol/L,,0
AOML,60,Dec-00,12,2000,SiO2,5.09,umol/L,,0
AOML,59,Dec-00,12,2000,SiO2,0.42,umol/L,,0
AOML,57,Dec-00,12,2000,SiO2,11.97,umol/L,,0
AOML,56,Dec-00,12,2000,SiO2,21.95,umol/L,,0
AOML,55,Dec-00,12,2000,SiO2,17.23,umol/L,,0
AOML,54,Dec-00,12,2000,SiO2,25.54,umol/L,,0
AOML,50,Dec-00,12,2000,SiO2,8.68,umol/L,,0
AOML,51,Dec-00,12,2000,SiO2,14.77,umol/L,,0
AOML,52,Dec-00,12,2000,SiO2,21.9,umol/L,,0
AOML,53,Dec-00,12,2000,SiO2,30.9,umol/L,,0
AOML,49,Dec-00,12,2000,SiO2,31.04,umol/L,,0
AOML,48,Dec-00,12,2000,SiO2,22.9,umol/L,,0
AOML,47,Dec-00,12,2000,SiO2,12.19,umol/L,,0
AOML,46,Dec-00,12,2000,SiO2,10.55,umol/L,,0
AOML,45,Dec-00,12,2000,SiO2,12.14,umol/L,,0
AOML,44,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,41,Dec-00,12,2000,SiO2,7.18,umol/L,,0
AOML,40,Dec-00,12,2000,SiO2,3.75,umol/L,,0
AOML,39,Dec-00,12,2000,SiO2,37.84,umol/L,,0
AOML,33,Dec-00,12,2000,SiO2,7.76,umol/L,,0
AOML,32,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,31,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,30.5,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,30,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,22.5,Dec-00,12,2000,SiO2,1.08,umol/L,,0
AOML,22,Dec-00,12,2000,SiO2,0.76,umol/L,,0
AOML,23,Dec-00,12,2000,SiO2,1.22,umol/L,,0
AOML,24,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,19,Dec-00,12,2000,SiO2,2,umol/L,,0
AOML,20,Dec-00,12,2000,SiO2,2.05,umol/L,,0
AOML,21,Dec-00,12,2000,SiO2,1.63,umol/L,,0
AOML,18,Dec-00,12,2000,SiO2,1.17,umol/L,,0
AOML,17,Dec-00,12,2000,SiO2,1.73,umol/L,,0
AOML,16,Dec-00,12,2000,SiO2,10.7,umol/L,,0
AOML,13,Dec-00,12,2000,SiO2,3.89,umol/L,,0
AOML,14,Dec-00,12,2000,SiO2,1.82,umol/L,,0
AOML,15,Dec-00,12,2000,SiO2,1.04,umol/L,,0
AOML,12,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,11,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,10,Dec-00,12,2000,SiO2,0.5,umol/L,,0
AOML,7,Dec-00,12,2000,SiO2,0.64,umol/L,,0
AOML,8,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,9,Dec-00,12,2000,SiO2,0.37,umol/L,,0
AOML,6.5,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,6,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,5.5,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,5,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,4,Dec-00,12,2000,SiO2,0,umol/L,,0
AOML,3,Dec-00,12,2000,SiO2,0.55,umol/L,,0
AOML,2,Dec-00,12,2000,SiO2,0.27,umol/L,,0
AOML,1,Dec-00,12,2000,SiO2,0.59,umol/L,,0
AOML,70,1-Feb,2,2001,SiO2,0.21,umol/L,,0
AOML,69,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,68,1-Feb,2,2001,SiO2,0.09,umol/L,,0
AOML,67,1-Feb,2,2001,SiO2,5.43,umol/L,,0
AOML,66,1-Feb,2,2001,SiO2,11.88,umol/L,,0
AOML,65,1-Feb,2,2001,SiO2,9.73,umol/L,,0
AOML,64,1-Feb,2,2001,SiO2,19.62,umol/L,,0
AOML,63,1-Feb,2,2001,SiO2,10.38,umol/L,,0
AOML,62,1-Feb,2,2001,SiO2,2.6,umol/L,,0
AOML,61,1-Feb,2,2001,SiO2,1.55,umol/L,,0
AOML,60,1-Feb,2,2001,SiO2,1.14,umol/L,,0
AOML,59,1-Feb,2,2001,SiO2,0.47,umol/L,,0
AOML,58,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,57,1-Feb,2,2001,SiO2,2.33,umol/L,,0
AOML,56,1-Feb,2,2001,SiO2,4.96,umol/L,,0
AOML,55,1-Feb,2,2001,SiO2,15.38,umol/L,,0
AOML,54,1-Feb,2,2001,SiO2,15.93,umol/L,,0
AOML,53,1-Feb,2,2001,SiO2,28.3,umol/L,,0
AOML,52,1-Feb,2,2001,SiO2,17.37,umol/L,,0
AOML,51,1-Feb,2,2001,SiO2,3.43,umol/L,,0
AOML,50,1-Feb,2,2001,SiO2,3.34,umol/L,,0
AOML,49,1-Feb,2,2001,SiO2,14.44,umol/L,,0
AOML,48,1-Feb,2,2001,SiO2,3.18,umol/L,,0
AOML,47,1-Feb,2,2001,SiO2,2.12,umol/L,,0
AOML,46,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,45,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,39,1-Feb,2,2001,SiO2,5.63,umol/L,,0
AOML,40,1-Feb,2,2001,SiO2,0.69,umol/L,,0
AOML,41,1-Feb,2,2001,SiO2,1.47,umol/L,,0
AOML,42,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,34,1-Feb,2,2001,SiO2,5.75,umol/L,,0
AOML,33,1-Feb,2,2001,SiO2,2.77,umol/L,,0
AOML,32,1-Feb,2,2001,SiO2,5.63,umol/L,,0
AOML,31,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,30,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,22.5,1-Feb,2,2001,SiO2,0.58,umol/L,,0
AOML,22,1-Feb,2,2001,SiO2,0.9,umol/L,,0
AOML,23,1-Feb,2,2001,SiO2,1.19,umol/L,,0
AOML,24,1-Feb,2,2001,SiO2,0.99,umol/L,,0
AOML,19,1-Feb,2,2001,SiO2,0.04,umol/L,,0
AOML,20,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,21,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,21.5,1-Feb,2,2001,SiO2,0.78,umol/L,,0
AOML,16,1-Feb,2,2001,SiO2,0.12,umol/L,,0
AOML,17,1-Feb,2,2001,SiO2,1.03,umol/L,,0
AOML,18,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,15.5,1-Feb,2,2001,SiO2,0.12,umol/L,,0
AOML,15,1-Feb,2,2001,SiO2,0.12,umol/L,,0
AOML,14,1-Feb,2,2001,SiO2,0.47,umol/L,,0
AOML,13,1-Feb,2,2001,SiO2,1,umol/L,,0
AOML,10,1-Feb,2,2001,SiO2,1.25,umol/L,,0
AOML,11,1-Feb,2,2001,SiO2,0.42,umol/L,,0
AOML,12,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,9,1-Feb,2,2001,SiO2,0,umol/L,,0
AOML,8,1-Feb,2,2001,SiO2,0.1,umol/L,,0
AOML,7,1-Feb,2,2001,SiO2,0.59,umol/L,,0
AOML,4,1-Feb,2,2001,SiO2,0.54,umol/L,,0
AOML,5,1-Feb,2,2001,SiO2,0.59,umol/L,,0
AOML,5.5,1-Feb,2,2001,SiO2,0.71,umol/L,,0
AOML,6,1-Feb,2,2001,SiO2,0.84,umol/L,,0
AOML,6.5,1-Feb,2,2001,SiO2,0.5,umol/L,,0
AOML,70,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,69,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,68,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,67,1-Apr,4,2001,SiO2,2.02,umol/L,,0
AOML,66,1-Apr,4,2001,SiO2,1.82,umol/L,,0
AOML,65,1-Apr,4,2001,SiO2,6.83,umol/L,,0
AOML,64,1-Apr,4,2001,SiO2,7.2,umol/L,,0
AOML,63,1-Apr,4,2001,SiO2,3.84,umol/L,,0
AOML,62,1-Apr,4,2001,SiO2,0.88,umol/L,,0
AOML,61,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,60,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,59,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,58,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,57,1-Apr,4,2001,SiO2,0.71,umol/L,,0
AOML,56,1-Apr,4,2001,SiO2,0.6,umol/L,,0
AOML,55,1-Apr,4,2001,SiO2,6.91,umol/L,,0
AOML,54,1-Apr,4,2001,SiO2,9.93,umol/L,,0
AOML,53,1-Apr,4,2001,SiO2,9.39,umol/L,,0
AOML,52,1-Apr,4,2001,SiO2,6.26,umol/L,,0
AOML,51,1-Apr,4,2001,SiO2,0.56,umol/L,,0
AOML,50,1-Apr,4,2001,SiO2,1.8,umol/L,,0
AOML,49,1-Apr,4,2001,SiO2,18.31,umol/L,,0
AOML,48,1-Apr,4,2001,SiO2,10.51,umol/L,,0
AOML,47,1-Apr,4,2001,SiO2,5.21,umol/L,,0
AOML,46,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,45,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,44,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,41,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,40,1-Apr,4,2001,SiO2,12.44,umol/L,,0
AOML,39,1-Apr,4,2001,SiO2,14.45,umol/L,,0
AOML,34,1-Apr,4,2001,SiO2,11.47,umol/L,,0
AOML,33,1-Apr,4,2001,SiO2,10.08,umol/L,,0
AOML,32,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,31,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,30.5,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,30,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,22.5,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,22,1-Apr,4,2001,SiO2,0.11,umol/L,,0
AOML,23,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,24,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,19,1-Apr,4,2001,SiO2,0.23,umol/L,,0
AOML,20,1-Apr,4,2001,SiO2,0.46,umol/L,,0
AOML,21,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,18,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,17,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,16,1-Apr,4,2001,SiO2,1.4,umol/L,,0
AOML,13,1-Apr,4,2001,SiO2,0.52,umol/L,,0
AOML,14,1-Apr,4,2001,SiO2,0.4,umol/L,,0
AOML,15,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,15.5,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,12,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,11,1-Apr,4,2001,SiO2,0,umol/L,,0
AOML,10,1-Apr,4,2001,SiO2,1.1,umol/L,,0
AOML,7,1-Apr,4,2001,SiO2,1.72,umol/L,,0
AOML,8,1-Apr,4,2001,SiO2,1.47,umol/L,,0
AOML,9,1-Apr,4,2001,SiO2,1.1,umol/L,,0
AOML,9.5,1-Apr,4,2001,SiO2,1.18,umol/L,,0
AOML,6.5,1-Apr,4,2001,SiO2,1.35,umol/L,,0
AOML,6,1-Apr,4,2001,SiO2,1.26,umol/L,,0
AOML,5.5,1-Apr,4,2001,SiO2,1.18,umol/L,,0
AOML,5,1-Apr,4,2001,SiO2,1.22,umol/L,,0
AOML,4,1-Apr,4,2001,SiO2,1.6,umol/L,,0
AOML,3,1-Apr,4,2001,SiO2,0.89,umol/L,,0
AOML,2,1-Apr,4,2001,SiO2,0.64,umol/L,,0
AOML,1,1-Apr,4,2001,SiO2,0.51,umol/L,,0
AOML,70,1-Jun,6,2001,SiO2,0.89,umol/L,,0
AOML,69,1-Jun,6,2001,SiO2,2.42,umol/L,,0
AOML,68,1-Jun,6,2001,SiO2,0.94,umol/L,,0
AOML,67,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,66,1-Jun,6,2001,SiO2,20.97,umol/L,,0
AOML,65,1-Jun,6,2001,SiO2,15.44,umol/L,,0
AOML,64,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,63,1-Jun,6,2001,SiO2,1.16,umol/L,,0
AOML,62,1-Jun,6,2001,SiO2,1.72,umol/L,,0
AOML,61,1-Jun,6,2001,SiO2,0.87,umol/L,,0
AOML,60,1-Jun,6,2001,SiO2,0.53,umol/L,,0
AOML,58,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,57,1-Jun,6,2001,SiO2,3.54,umol/L,,0
AOML,56,1-Jun,6,2001,SiO2,5.64,umol/L,,0
AOML,55,1-Jun,6,2001,SiO2,12.57,umol/L,,0
AOML,54,1-Jun,6,2001,SiO2,16.13,umol/L,,0
AOML,53,1-Jun,6,2001,SiO2,9.25,umol/L,,0
AOML,52,1-Jun,6,2001,SiO2,1.5,umol/L,,0
AOML,51,1-Jun,6,2001,SiO2,3.8,umol/L,,0
AOML,50,1-Jun,6,2001,SiO2,1.74,umol/L,,0
AOML,49,1-Jun,6,2001,SiO2,6,umol/L,,0
AOML,48,1-Jun,6,2001,SiO2,4.86,umol/L,,0
AOML,47,1-Jun,6,2001,SiO2,1.34,umol/L,,0
AOML,46,1-Jun,6,2001,SiO2,0.97,umol/L,,0
AOML,39,1-Jun,6,2001,SiO2,21.46,umol/L,,0
AOML,40,1-Jun,6,2001,SiO2,6.98,umol/L,,0
AOML,41,1-Jun,6,2001,SiO2,8,umol/L,,0
AOML,42,1-Jun,6,2001,SiO2,0.51,umol/L,,0
AOML,CAL5,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,CAL4,1-Jun,6,2001,SiO2,1.11,umol/L,,0
AOML,CAL3,1-Jun,6,2001,SiO2,5.81,umol/L,,0
AOML,CAL2,1-Jun,6,2001,SiO2,3.7,umol/L,,0
AOML,CAL1,1-Jun,6,2001,SiO2,11.43,umol/L,,0
AOML,34,1-Jun,6,2001,SiO2,0.6,umol/L,,0
AOML,33,1-Jun,6,2001,SiO2,0.16,umol/L,,0
AOML,32,1-Jun,6,2001,SiO2,0.23,umol/L,,0
AOML,31,1-Jun,6,2001,SiO2,0.21,umol/L,,0
AOML,30.5,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,30,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,22.5,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,22,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,23,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,24,1-Jun,6,2001,SiO2,0.18,umol/L,,0
AOML,19,1-Jun,6,2001,SiO2,0.96,umol/L,,0
AOML,20,1-Jun,6,2001,SiO2,1.49,umol/L,,0
AOML,21,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,21.5,1-Jun,6,2001,SiO2,0,umol/L,,0
AOML,16,1-Jun,6,2001,SiO2,1.23,umol/L,,0
AOML,17,1-Jun,6,2001,SiO2,0.25,umol/L,,0
